ORBIT NUMBER  PERIGEE TIME             PERIGEE R_GSM     PERIGEE X_GSM        PERIGEE Y_GSM        PERIGEE Z_GSM        APOGEE TIME              APOGEE R_GSM      APOGEE X_GSM         APOGEE Y_GSM         APOGEE Z_GSM         
750           2018-10-01T11:42:23.269  8051.0625         3336.77734375        -6888.27685546875    -2497.4326171875     2018-10-02T21:30:53.269  160438.25         -65523.6640625       137892.84375         49321.8671875        
751           2018-10-04T07:19:53.269  8050.83056640625  3249.18505859375     -6945.71826171875    -2452.684814453125   2018-10-05T17:06:53.269  160393.875        -59139.859375        140721.671875        49255.3046875        
752           2018-10-07T02:56:23.269  8134.373046875    2775.361572265625    -7223.13232421875    -2508.336181640625   2018-10-08T12:42:23.519  160248.375        -52493.3046875       143195.640625        49183.34765625       
753           2018-10-09T22:29:53.243  8245.9599609375   2506.560791015625    -7435.9150390625     -2533.806884765625   2018-10-11T08:14:23.243  160146.53125      -45495.81640625      145468.09375         49153.578125         
754           2018-10-12T18:00:23.243  8267.3037109375   2043.8929443359375   -7590.951171875      -2558.959228515625   2018-10-14T03:47:53.243  160227.34375      -38452.73046875      147580.28125         49135.0234375        
755           2018-10-15T13:34:23.243  8166.51806640625  1920.0283203125      -7540.25146484375    -2479.94482421875    2018-10-16T23:23:53.243  160370.21875      -31610.08984375      149368.5             49076.05859375       
756           2018-10-18T09:13:53.243  8142.517578125    1348.7314453125      -7628.142578125      -2508.576416015625   2018-10-19T19:01:23.243  160267.765625     -24776.12109375      150573.40625         48985.1953125        
757           2018-10-21T04:50:53.243  8291.6552734375   1167.700927734375    -7812.01220703125    -2521.999267578125   2018-10-22T14:35:23.243  160077.421875     -17524.755859375     151401.484375        48941.3359375        
758           2018-10-24T00:21:53.243  8373.0595703125   781.8507690429688    -7937.28369140625    -2548.795166015625   2018-10-25T10:07:23.243  160061.890625     -10088.0830078125    152062.625           48938.7578125        
759           2018-10-26T19:53:23.243  8329.416015625    447.1906433105469    -7924.95166015625    -2524.745361328125   2018-10-28T05:40:53.243  160166.953125     -2770.593994140625   152485.578125        48927.75             
760           2018-10-29T15:27:53.243  8256.1748046875   -89.43000793457031   -7858.1416015625     -2531.013916015625   2018-10-31T01:16:23.243  160237.109375     4386.81005859375     152536.9375          48879.15625          
761           2018-11-01T11:04:53.243  8246.490234375    -366.390869140625    -7847.67138671875    -2506.873291015625   2018-11-02T20:52:23.243  160191.53125      11512.56640625       152141.53125         48803.11328125       
762           2018-11-04T06:40:23.243  8310.4150390625   -778.6964721679688   -7877.51611328125    -2530.091064453125   2018-11-05T16:25:23.243  160081.859375     18806.859375         151314.65625         48748.09765625       
763           2018-11-07T02:12:23.243  8369.0830078125   -1230.1158447265625  -7872.75390625       -2558.92724609375    2018-11-08T11:57:23.243  160060.390625     26235.615234375      150189.046875        48726.44921875       
764           2018-11-09T21:42:53.243  8315.59375        -1644.284912109375   -7742.2802734375     -2550.00341796875    2018-11-11T07:30:53.243  160224.21875      33566.9140625        148906.71875         48701.62109375       
765           2018-11-12T17:18:23.243  8168.28564453125  -1840.4061279296875  -7564.208984375      -2473.1640625        2018-11-14T03:07:53.243  160362.0625       40491.44921875       147352.875           48616.48046875       
766           2018-11-15T12:58:23.243  8167.46630859375  -2358.3583984375     -7407.51904296875    -2504.859130859375   2018-11-16T22:44:53.243  160238.671875     47280.6796875        145211.921875        48522.8046875        
767           2018-11-18T08:33:23.243  8280.572265625    -2743.86865234375    -7389.7568359375     -2535.85302734375    2018-11-19T18:18:53.242  160122.203125     54272.7578125        142628.96875         48482.6171875        
768           2018-11-21T04:04:23.242  8287.66015625     -3056.2607421875     -7277.97216796875    -2525.015380859375   2018-11-22T13:51:23.242  160188.828125     61276.8125           139842.03125         48474.89453125       
769           2018-11-23T23:36:53.242  8187.4228515625   -3408.157470703125   -7010.89306640625    -2503.14306640625    2018-11-25T09:25:23.242  160340.0          68022.1796875        136875.40625         48446.07421875       
770           2018-11-26T19:13:23.242  8090.2275390625   -3610.025390625      -6813.609375         -2448.312255859375   2018-11-28T05:01:53.242  160412.90625      74432.5703125        133614.203125        48366.70703125       
771           2018-11-29T14:50:53.242  8075.38818359375  -3954.8408203125     -6601.42431640625    -2447.923095703125   2018-12-01T00:37:53.242  160367.625        80662.421875         129927.4453125       48272.19921875       
772           2018-12-02T10:26:23.242  8117.2578125      -4242.92041015625    -6474.36181640625    -2443.38671875       2018-12-03T20:12:23.242  160300.21875      86837.0390625        125825.7109375       48201.41796875       
773           2018-12-05T05:58:53.242  8123.5283203125   -4448.1533203125     -6355.9326171875     -2409.93017578125    2018-12-06T15:44:53.242  160354.109375     92997.7421875        121427.7578125       48168.03515625       
774           2018-12-08T01:30:53.242  8010.2763671875   -4762.45947265625    -5978.04833984375    -2397.175537109375   2018-12-09T11:20:53.242  160566.3125       98892.9921875        116997.0234375       48097.94921875       
775           2018-12-10T21:09:23.242  7860.6298828125   -4875.376953125      -5712.29638671875    -2321.609375         2018-12-12T06:59:23.242  160653.515625     104270.1953125       112412.8046875       47965.00390625       
776           2018-12-13T16:49:53.242  7901.29052734375  -5304.72802734375    -5351.51123046875    -2377.3056640625     2018-12-15T02:36:23.492  160504.0          109380.8359375       107280.1171875       47836.671875         
777           2018-12-16T12:24:53.492  7990.1904296875   -5508.14013671875    -5287.55712890625    -2354.84033203125    2018-12-17T22:10:53.492  160447.328125     114473.4453125       101767.390625        47776.30078125       
778           2018-12-19T07:56:53.492  7953.83056640625  -5824.0859375        -4866.18701171875    -2379.84765625       2018-12-20T17:44:53.492  160555.453125     119415.4140625       96122.9296875        47732.55859375       
779           2018-12-22T03:31:53.492  7838.22900390625  -5911.45947265625    -4596.50439453125    -2316.1669921875     2018-12-23T13:21:23.492  160705.59375      123997.1953125       90447.6015625        47646.7890625        
780           2018-12-24T23:10:23.492  7756.63671875     -6051.14306640625    -4283.25390625       -2280.9677734375     2018-12-26T08:59:23.492  160744.125        128151.4765625       84608.4765625        47510.81640625       
781           2018-12-27T18:48:53.204  7768.04931640625  -6329.888671875      -3859.576904296875   -2319.21630859375    2018-12-29T04:36:23.203  160671.96875      131980.8125          78436.5625           47373.57421875       
782           2018-12-30T14:24:53.203  7815.22705078125  -6500.390625         -3680.745849609375   -2296.695068359375   2019-01-01T00:11:23.203  160621.203125     135611.078125        71930.203125         47274.26953125       
783           2019-01-02T09:57:53.203  7799.5263671875   -6694.40771484375    -3265.409423828125   -2314.00537109375    2019-01-03T19:45:53.203  160714.78125      139077.828125        65263.703125         47193.6796875        
784           2019-01-05T05:32:53.203  7674.08154296875  -6695.662109375      -3008.31494140625    -2238.23193359375    2019-01-06T15:23:53.203  160909.515625     142227.921875        58729.82421875       47052.0703125        
785           2019-01-08T01:14:23.203  7583.80810546875  -6755.0390625        -2648.16259765625    -2206.995361328125   2019-01-09T11:03:53.203  160893.21875      144801.984375        52189.2890625        46853.93359375       
786           2019-01-10T20:54:53.203  7681.61083984375  -6979.4091796875     -2289.1416015625     -2248.29345703125    2019-01-12T06:41:53.203  160730.515625     146992.5             45239.5625           46699.91015625       
787           2019-01-13T16:29:53.203  7757.67041015625  -7121.80908203125    -2134.44287109375    -2214.8232421875     2019-01-15T02:16:23.203  160696.390625     149018.15625         38009.0859375        46607.1640625        
788           2019-01-16T12:03:23.203  7721.34033203125  -7209.62548828125    -1599.285400390625   -2254.479736328125   2019-01-17T21:52:23.203  160796.859375     150808.875           30816.341796875      46504.42578125       
789           2019-01-19T07:40:23.203  7635.765625       -7190.544921875      -1337.137451171875   -2193.865234375      2019-01-20T17:30:23.203  160900.28125      152239.328125        23740.73828125       46351.484375         
790           2019-01-22T03:20:23.203  7606.7587890625   -7221.12939453125    -976.808349609375    -2182.63916015625    2019-01-23T13:09:23.203  160869.796875     153202.4375          16673.365234375      46153.0390625        
791           2019-01-24T22:59:23.203  7669.07958984375  -7319.0859375        -514.5220947265625   -2231.822509765625   2019-01-26T08:45:53.203  160746.046875     153742.859375        9398.693359375       45979.25             
792           2019-01-27T18:34:53.203  7748.9794921875   -7422.3759765625     -302.9078369140625   -2205.2802734375     2019-01-29T04:21:23.203  160690.390625     153998.46875         1943.835693359375    45848.625            
793           2019-01-30T14:08:23.203  7737.78125        -7408.7900390625     150.14894104003906   -2227.22802734375    2019-01-31T23:57:23.203  160792.375        154058.796875        -5492.33740234375    45715.57421875       
794           2019-02-02T09:45:23.203  7639.75830078125  -7297.73828125       518.2402954101562    -2200.07861328125    2019-02-04T00:10:23.203  175683.453125     167914.171875        -14388.998046875     49623.16015625       
795           2019-02-05T14:36:53.203  7674.99853515625  -7342.73291015625    694.21923828125      -2123.189208984375   2019-02-07T04:55:53.203  175436.40625      166768.859375        -23064.67578125      49336.5703125        
796           2019-02-08T19:18:23.203  7890.91650390625  -7469.7001953125     1244.2021484375      -2218.58154296875    2019-02-10T13:16:53.203  186825.109375     175898.265625        -34836.06640625      52439.2109375        
797           2019-02-12T07:17:53.203  7945.8818359375   -7417.50341796875    1753.5184326171875   -2245.6279296875     2019-02-14T01:20:23.203  186900.828125     173589.484375        -45426.171875        52297.9296875        
798           2019-02-15T19:22:53.203  7878.4453125      -7258.5078125        2128.841064453125    -2202.724853515625   2019-02-17T13:27:23.203  187011.546875     170813.765625        -55542.12890625      52067.71875          
